ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim3,programacion_trim3,programacion_acumulada_trim3,ejecutado_vigente_trim3,ejecutado_acumulado_trim3,porc_desvio_acum_trim3,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",Meta,3602,Diseño de Protocolos de Actuación en Control Migratorio,1733,Protocolo Diseñado,Suma: el total es la suma de las cantidades,21,21,21,8,17,8,24,"41,18",La Mejora es Temporal,La Mejora es Temporal,"Esta medición no presenta desvíos durante el primer y el tercer trimestre del ejercicio 2023. Sin embargo, podemos señalar un desvío no muy significativo durante el segundo trimestre. Fue en el mes de junio en el que se presentó la mayor diferencia entre lo proyectado y lo ejecutado. Resultando un aumento en la ejecución por sobre la proyección del diseño de protocolos de actuación migratoria.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",Meta,3603,Prevención e Investigación de Delitos Inherentes al CICRES,1734,Participación,Suma: el total es la suma de las cantidades,5600,5600,5600,2000,4600,2000,4353,"-5,37",Otras Causas,Otras Causas,"Si bien esta medición no presenta desvíos durante el tercer trimestre del ejercicio 2023. Podemos señalar un desvío no muy significativo durante el primer y  segundo trimestre. Fue en el mes de marzo en el que se presentó la mayor diferencia entre lo proyectado y lo ejecutado. Arrojando un resultado por debajo de lo programado. Lo mismo ocurrió en segundo trimestre, en el que la mayor variación se registró en el mes de abril. Es por esto que la Dirección de Información Migratoria informa que el ítem correspondiente a la medición “Prevención e Investigación de Delitos Inherentes al CICRES” sostuvo un desvío experimentado en actividades preventivas y de investigación, se corresponde  con la implementación de políticas que impulsan la creación de nuevos protocolos en Control Migratorio.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",Meta,3789,Resolución de Trámites de Radicación,1852,Tramites de Radicación Resueltos,Suma: el total es la suma de las cantidades,205232,203000,203000,52500,149000,55615,164217,"10,21",La Mejora es Temporal,La Mejora es Temporal,La Dirección de Radicaciones informa que se observa en los casos de trámites de radicación resueltos un número superior a lo programado a lo largo de todo el periodo (julio-agosto-septiembre)  y esto se debe a  que se han  destinado RRHH adicionales a dicha tarea.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",PTB,2378,Control Cumplimiento de Ley de Migraciones,1281,Inspección Efectuada,Suma: el total es la suma de las cantidades,25000,28500,28500,8000,22000,9763,24118,"9,63",La Mejora es Temporal,La Mejora es Temporal,"La Dirección de Control de Permanencia informa que la actividad de inspección tiene un resultado mayor al proyectado para este trimestre visualizándose un incremento en los meses de (agosto y septiembre) situación reflejada en la medida “Inspección efectuada”. Así mismo la Dirección considera dicho desvío como  consecuencia de la reactivación de la actividad en líneas generales, especialmente por impulso que esta Dirección de Control de Permanencia fomenta en los equipos de control de permanencia de todo el país.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",PTB,2379,Avisos de Regularización para Extranjeros,1285,Notificación Efectuada,Suma: el total es la suma de las cantidades,9000,12000,12000,4000,9000,4040,11623,"29,14",La Mejora es Temporal,La Mejora es Temporal,"La Dirección de Control de Permanencia informa que se observa el alto número de actos administrativos generados por las distintas áreas, visualizándose un incremento en los meses de (julio y septiembre)  cuya notificación recae generalmente en los inspectores de control de permanencia, se refleja en el porcentaje del valor proyectado para la medida “Notificación efectuada”.  En cuanto al tercer trimestre, esta Dirección puede observar  un leve aumento  con respecto a lo proyectado oportunamente.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",PTB,2380,Documentación de Extranjeros,1288,DNI para Extranjero Iniciado,Suma: el total es la suma de las cantidades,200000,200000,200000,55000,148000,47208,137670,"-6,98",Otras Causas,Otras Causas,"El Departamento de Documentación de extranjeros,  informa que se observa una disminución  en los trámites de documentación para extranjeros respecto a lo programado en  la totalidad del trimestre. Esto se debe principalmente a la imposibilidad de calcular con antelación cuantos trámites de nuevos ejemplares por extravío, robo, cambios de domicilio, actualizaciones de mayores se van a realizar. Además aclara que se hace saber que es imposible dar una cantidad exacta de tramites en las proyecciones, teniendo en cuenta que no es un cálculo matemático, sino que tiene que ver con distintos factores humanos, y las variables son muchas, y no se pueden calcular a futuro, por eso es inevitable que haya diferencias entre lo proyectado y el número final.  Si bien el Departamento trabaja con turnos asignados, no podemos saber la cantidad de trámites resueltos y observados que habrá, cuantas personas van a necesitar realizar los trámites por cambio de domicilio, extravío, actualizaciones de menores/mayores, etc.  Hay un nivel de ausentismo que tampoco se puede calcular, porque depende de cada individuo y situación particular, de si hay algún paro o movilización por la zona, etc. Además de la atención con turno, hay capacidad para una atención de presentación espontanea que también puede variar, según el presentismo que haya habido ese día y el personal con el que cuente el Departamento, que puede variar por licencias ordinarias, por enfermedad, por reasignaciones de tareas del Organismo -pedido de personal para pasos fronterizos en distintos periodos, etc.   Otro de los factores que puede variar el numero diario es si se presentan problemas en el sistema, que hay días que se solucionan en forma inmediata y otras que puede llevar horas.  Por estos tantos y otros factores es que siempre van a surgir diferencias entre los números proyectados y los tomados.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,201,Dirección Nacional de Migraciones,16,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",0,"Control de Ingresos y Egresos, Admision y Permanencia de Personas dentro del Territorio Nacional",PTB,2461,Resolución de Trámites de Radicación,1853,Trámites de Radicación en Proceso,Promedio: el total es la suma de las cantidades dividido el número de cantidades,197455,47200,47200,49050,47917,49343,50412,"5,21",La Mejora es Temporal,La Mejora es Temporal,"La Dirección de Radicaciones informa que se observa una disminución en los casos de Trámites de Radicación en Proceso respecto a lo programado en el periodo (julio-agosto-septiembre) y que esa diferencia es prácticamente nula, y deviene de la imposibilidad de proyectar con absoluta exactitud la demanda de inicio de trámites de Residencia.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,1,Actividades Centrales,0,Actividades Centrales,Meta,4477,Dirección de Gestión Documental y Legalizaciones,888,Certificado Emitido,Suma: el total es la suma de las cantidades,60000,60000,60000,15000,45000,21006,60591,"34,65",Otras Causas,Otras Causas,Corresponde con el aumento de la demanda por parte de la ciudadanía respecto a los trámites de legalizaciones.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,136,Asistencia Financiera a Partidos Políticos,23,Subsidio,Suma: el total es la suma de las cantidades,668,668,280,0,280,18,263,"-6,07",Otras Causas,Otras Causas,"Se informa, a su vez, que las 17 restantes para cumplir con las metas reprogramadas para el tercer trimestre del año 2023 se debe a partidos que se encuentran suspendidos judicialmente y/o que no han declarado su cuenta correspondiente ante esta Dirección o la misma se encuentra inactiva, y también partidos que no han presentado el balance del ejercicio económico del año 2022, segun lo normado por la ley 26.215 en su artículo 13. Se reprograman estas 17 mencionadas para el cuarto trimestre del ejercicio 2023.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,2056,Capacitación de Dirigentes Políticos y Sociales,89,Persona Capacitada,Suma: el total es la suma de las cantidades,24000,24000,24000,8000,20000,4373,13680,"-31,60",Otras Causas,Otras Causas,"En el tercer trimestre del año 2023 el INCaP brindó a través de la plataforma 'INCaP Digital' una amplia oferta de seminarios autogestionados que abordan diferentes disciplinas y enfoques vinculados al campo de la práctica política, la gestión política y la esfera social.  Además, durante dicho trimestre, se llevó a cabo la Cohorte II del Programa de Formación Política para la Participación y el Ejercicio Democrático conformado por 15 seminarios. Este programa inició en el mes de mayo y finalizó en el mes de agosto, y estuvo dirigido a agentes de la Administración Pública Nacional.  Asimismo, en articulación con el Centro de Estudios Néstor Kirchner del pabellón N°3 de estudiantes de la Unidad Penal N° 46 de San Martín, provincia de Buenos Aires, se llevó adelante durante los meses de mayo, junio, julio y agosto un ciclo de formación de 6 seminarios.  Por cuestiones electorales en las provincias hubo menos posibilidades de realizar capacitaciones presenciales, por tal motivo no se logró cumplir con lo programado para el tercer trimestre.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,2057,Edición de la Revista - Libro 'Capacitación Política',40,Ejemplar Impreso,Suma: el total es la suma de las cantidades,50000,50000,50000,20000,40000,0,0,"-100,00",Otras Causas,Otras Causas,"Debido a que en el transcurso del tercer trimestre del corriente año la mayoría de las actividades dictadas por el INCaP se desarrollaron de manera virtual, se postergó la impresión de los cuadernillos para el siguiente trimestre.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,2058,Asistencia Técnica y Capacitación,95,Institución Asistida,Suma: el total es la suma de las cantidades,50,50,50,20,45,20,53,"17,78",Otras Causas,Otras Causas,"Tanto el RUA como el info@ y el 0800 brindaron asistencia técnica y capacitaciones según les fueron requeridos, resultando esto en un desvío positivo en relación a lo programado.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,2059,Fortalecimiento Institucional y Promoción de la Participación Ciudadana,332,Taller,Suma: el total es la suma de las cantidades,130,130,130,50,100,50,100,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,4131,Digesto de Normativa Electoral,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,20000,1300,1300,350,900,263,272,"-69,78",Otras Causas,Otras Causas,El Diegesto Normativo Provincial este trimestre aunqque no alcanzo a la meta propuesta se ha incrementado el número de visitas web  en un alto porcentaje con respecto a trimestres anteriores.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,16,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,0,Impulso al Desarrollo del Sistema Democratico y Relaciones con la Comunidad,Meta,4132,Difusión de Información del Observatorio Político Electoral,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,100000,265000,265000,90000,165000,629300,863400,"423,27",Otras Causas,Otras Causas,El tercer trimestre del año 2023 demuestra que las metas planificadas a comienzo del año corriente han podido ser alcanzadas,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,17,"Cooperacion, Asistencia Tecnica y Capacitacion a Municipios",0,"Cooperacion, Asistencia Tecnica y Capacitacion a Municipios",Meta,2055,Fortalecimiento del Rol de los Municipios como Catalizador de Procesos de Desarrollo Local,1928,Asistencia Brindada a Municipios,Suma: el total es la suma de las cantidades,350,350,350,100,275,44,154,"-44,00",Otras Causas,Otras Causas,"El desvío negativo tiene su principal razón por motivos presupuestarios, amén que desde la Secretaria se realizaron pedidos de cuota presupuestaria con el fin de llevar a cabo la ejecución de los convenios suscriptos.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Indicador,50,Tasa de Cobertura de la Digitalización y Catalogación Fotográfica,1187,Porcentaje,Suma: el total es la suma de las cantidades,"0,50","0,50","0,50",,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,722,Atención al Público,251,Persona Atendida,Suma: el total es la suma de las cantidades,3500,3000,3000,800,2300,1091,2502,"8,78",Otras Causas,Otras Causas,Se presenta un desvío negativo porque esta es una variable exógena. Es decir que depende de la demanda externa.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,1606,Asistencia Técnica Archivística,781,Organismo Asesorado,Suma: el total es la suma de las cantidades,60,30,30,8,22,10,27,"22,73",Otras Causas,Otras Causas,"Se presenta desvío negativo porque esta es una variable exógena, es decir que depende de la demanda externa.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,2060,Digitalización de Documentos,944,Folio Digitalizado,Suma: el total es la suma de las cantidades,3000000,1290000,1290000,326500,965000,171749,944806,"-2,09",Otras Causas,Otras Causas,El desvio es temporal a causa de la mudanza que se está realizando.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,3009,Digitalización del Acervo Fotográfico,1444,Fotografía,Suma: el total es la suma de las cantidades,8400,8400,8400,2600,6000,3718,14539,"142,32",La Mejora se Mantendrá,La Mejora se Mantendrá,Se produjo una mejora dado que hubo un aumento de personal trabajando en el sector.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,3010,Digitalización de Archivos Audiovisuales,1445,Hora,Suma: el total es la suma de las cantidades,1300,150,150,45,120,104,226,"88,33",La Mejora se Mantendrá,La Mejora se Mantendrá,Se han sumado pasantes al proceso de digitalización.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,4135,Difusión del Acervo Documental,150,Exposición,Suma: el total es la suma de las cantidades,4,3,3,1,2,0,2,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,4135,Difusión del Acervo Documental,972,Visita Guiada,Suma: el total es la suma de las cantidades,24,40,40,10,30,12,46,"53,33",La Mejora es Temporal,La Mejora es Temporal,Se produjo un aumento en la cantidad de visitas guiadas. Lo que permitió un desvío positivo.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,4135,Difusión del Acervo Documental,2045,Publicación Digital,Suma: el total es la suma de las cantidades,1200,1200,1200,300,900,534,1678,"86,44",La Mejora se Mantendrá,La Mejora se Mantendrá,Se produjo un aumento en la cantidad de publicaciones digitales.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,4136,Atención de Requerimientos de Documentación por parte de la Ciudadanía y Oficios Judiciales,2046,Solicitud Atendida,Suma: el total es la suma de las cantidades,5000,6000,6000,2000,5000,2644,8148,"62,96",La Mejora se Mantendrá,La Mejora se Mantendrá,Se produjo un desvío positivo en las solicitudes atendidas. Dado que la demanda externa aumentó.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,34,Iniciativas Complementarias de Interior,0,Iniciativas Complementarias de Interior,Meta,4137,Evaluación de la Descentralización Geográfica del Sector Público,2047,Estudio de Evaluación Realizado,Suma: el total es la suma de las cantidades,3,3,3,0,1,0,0,"-100,00",Otras causas,Otras causas,Ajuste en la agenda de ejecución de la meta,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3454,Asignación de Inmuebles a Organismos de la Administración Pública Nacional,1880,Operación Realizada,Suma: el total es la suma de las cantidades,40,40,40,10,30,20,42,"40,00",La Mejora es Temporal,La Mejora es Temporal,Se mantiene un desvío positivo como consecuencia de que se concretaron operaciones trabajadas durante otros trimestres.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3455,Asignación de Inmuebles en Uso,1880,Operación Realizada,Suma: el total es la suma de las cantidades,55,55,55,15,35,31,61,"74,29",La Mejora es Temporal,La Mejora es Temporal,Se mantiene un desvío positivo como consecuencia de que se concretaron operaciones trabajadas durante otros trimestres.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3456,Difusión de Información de Inmuebles del Estado Nacional,1646,Ficha Técnica Generada,Suma: el total es la suma de las cantidades,2400,2400,2400,600,1800,960,2322,"29,00",La Mejora es Temporal,La Mejora es Temporal,Se mantiene el desvío positivo debido a un mayor ingresos de solicitudes.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3457,Fiscalización de Inmuebles,1334,Inmueble Relevado,Suma: el total es la suma de las cantidades,850,850,850,250,600,250,602,"0,33",La Mejora es Temporal,La Mejora es Temporal,Se mantiene un leve desvío positivo de los trimestres anteriores.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3458,Elaboración de Proyectos de Desarrollo Urbano,288,Proyecto,Suma: el total es la suma de las cantidades,20,20,20,5,15,5,15,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,34,Administracion de Bienes del Estado,0,Administracion de Bienes del Estado,Meta,3459,Perfeccionamiento Dominial de Inmuebles,1648,Escritura Perfeccionada,Suma: el total es la suma de las cantidades,220,220,220,50,150,268,291,"94,00",La Mejora es Temporal,La Mejora es Temporal,Se registró un desvío positivo acumulado debido a que se concretaron operaciones trabajadas durante otros trimestres.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,26,Administracion Financiera,0,Administracion Financiera,Indicador,224,Gasto Público con Seguimiento de Resultados,1604,% del Gasto,Suma: el total es la suma de las cantidades,62,62,62,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,26,Administracion Financiera,0,Administracion Financiera,Meta,1674,Capacitación de Agentes Públicos,89,Persona Capacitada,Suma: el total es la suma de las cantidades,1800,2285,2285,487,1415,,2398,"69,47",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,26,Administracion Financiera,0,Administracion Financiera,Meta,3389,Seguimiento Presupuestario de Indicadores de Resultado,2,Programa,Stock: el total es la cantidad informada al finalizar cada período. Valor anual coincide con la ejecución al 31/12,160,160,160,155,155,,,-,-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,26,Administracion Financiera,0,Administracion Financiera,Meta,3389,Seguimiento Presupuestario de Indicadores de Resultado,1964,Programa Analizado,Suma: el total es la suma de las cantidades,20,20,20,5,15,,17,"13,33",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,47,Coordinacion Fiscal con las Provincias,0,Coordinacion Fiscal con las Provincias,Indicador,532,Tasa de Actualización de la Información Fiscal Provincial,1187,Porcentaje,Suma: el total es la suma de las cantidades,,100,100,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,47,Coordinacion Fiscal con las Provincias,0,Coordinacion Fiscal con las Provincias,Meta,4562,Publicación de Reportes Fiscales Provinciales,2012,Informe Publicado,Suma: el total es la suma de las cantidades,,12,12,3,9,,6,"-33,33",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,50,Ministerio de Economía,0,Ministerio de Economía,620,Tribunal Fiscal de la Nación,16,Resolucion de Cuestiones Dudosas y Litigiosas,0,Resolucion de Cuestiones Dudosas y Litigiosas,Meta,457,Resolución de Controversias,654,Causa Resuelta,Suma: el total es la suma de las cantidades,1572,1572,1572,398,1044,554,1659,"58,91",La Mejora se Mantendrá,La Mejora se Mantendrá,"El incremento acumulado del numero sentencias está dado por varios factores, entre ellos la incorporación de personal calificado, aplicación de mayor asertividad en la planta funcional y la reorganización del TFN en materia de estructura organizacional.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,612,Tribunal de Tasaciones de la Nación,54,Tasacion de Bienes,0,Tasacion de Bienes,Indicador,391,Tasa de Resolución de Expedientes,1476,Ratio,Suma: el total es la suma de las cantidades,1,1,1,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
